time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
5.0399999999999805,12.2269592411,53.4920494866,170.375218736,2.34344025312,5.48688893947,0.0,21.4453380977,111.293085619,143.379228519,1.06023710271,-0.399039307658,0.0,899.795873566,900.184219425,899.449657148,-900.185236664,506,11646.2813206
4.799999999999986,-33.6616940103,150.0,300.0,2.53021712956,0.34058093975,0.0,-16.7284828901,2785.80126859,2362.51394392,0.833218563389,-0.124985430678,0.0,900.650465182,899.7934236,899.933662824,-900.326569344,507,10796.7587142
4.979999999999982,-38.7826070331,56.279573705,300.0,1.90896596305,1.36186241923,0.0,-43.1452301933,934.444620343,3263.96508326,0.784465576783,0.64874637531,0.0,899.604236905,899.985452319,899.998101957,-900.334805161,508,11425.7205616
5.0399999999999805,-44.6950708314,38.5240572888,174.332199689,2.29331299319,0.691557824795,0.0,-44.7358248877,87.687385793,149.599104112,0.95656633876,0.0750981966808,0.0,899.673543478,899.775048166,899.655535385,-899.709291538,509,11646.256323
4.319999999999996,-4.6290772935,150.0,300.0,2.58536076462,0.087478963445,0.0,14.4865998406,5667.02086819,4218.36355818,0.673847722711,-0.0159606296557,0.0,899.93748486,900.01250076,900.158403193,-900.042711154,510,9103.66674682
5.0399999999999805,-8.89444100629,150.0,300.0,2.34794907893,0.332340481451,0.0,-2.96124059592,5012.91097024,5622.20220635,0.779211604927,0.0416402591452,0.0,900.305568377,900.292825271,899.862246792,-900.675186995,511,11643.9599731
5.0399999999999805,49.2596384665,74.4899894547,291.650698504,2.10951625789,4.90893082319,0.0,34.0659528642,740.55047058,1422.40935175,0.66273534523,-0.235124438614,0.0,900.150244046,900.050887576,899.590786716,-899.571356986,512,11624.135551
4.319999999999996,-30.2559555622,150.0,300.0,2.41054274865,1.06962956101,0.0,-73.00990473,6523.89366853,6429.98132882,0.812879041831,0.457919536229,0.0,899.585628478,899.654740582,899.951900937,-899.634025599,513,9095.28029116
5.0399999999999805,-6.5988296977,28.6348326953,158.123665138,1.92255075623,0.805166392074,0.0,-16.9154782427,44.0211415957,100.917729454,0.65223724218,0.638064595786,0.0,899.883270427,901.061038795,900.191911412,-899.462822414,514,11647.6910993
4.739999999999987,42.4009228712,150.0,300.0,2.4344831128,5.43322435343,0.0,16.1584165034,2610.60447064,2490.82466725,0.846782231882,0.100315550948,0.0,900.004232635,900.704086185,899.55730768,-899.820429079,515,10585.7123092
3.660000000000003,-11.1953290974,150.0,261.584462883,2.48948173758,0.289496159206,0.0,-10.8383680237,2995.9558624,2528.66051942,0.576159865054,0.144165350929,0.0,899.803695924,900.394738725,900.118980336,-899.050862894,516,6739.6999368
4.739999999999987,38.1585033272,150.0,300.0,2.3507728672,5.34827075765,0.0,17.7768907858,2819.42964166,3134.64971262,0.782593063944,-0.168624739959,0.0,899.813544067,899.688712549,900.429517421,-899.873907878,517,10568.8345586
5.0399999999999805,28.8179042633,32.6359140286,164.589956187,2.05356086324,4.95190198204,0.0,28.363695949,43.9805967063,116.225617135,0.943680889658,-0.713206969535,0.0,900.668075408,900.431855532,900.238052535,-900.453402731,518,11649.7009004
4.259999999999997,-14.2444750892,150.0,228.994873727,2.60012769684,0.158742934134,0.0,-5.69964524587,1528.58791283,1129.4303401,0.745803672483,-0.0155183803359,0.0,899.948785936,899.593424081,899.919428608,-899.864525974,519,8899.49310057
4.6199999999999894,-6.17467320006,106.941489439,300.0,2.07928499237,6.18098374853,0.0,-0.739925918872,1570.31026085,3045.96443939,0.485315085742,-0.0198484231103,0.0,900.069726992,899.958259189,900.318915092,-900.072163935,520,10170.0657003
4.080000000000001,-28.6076836509,150.0,279.186190213,2.67275381662,0.338073454723,0.0,-14.4280724052,4867.83886047,2887.11308018,0.763335175493,-0.0469253733107,0.0,900.031174276,899.107534558,899.381907036,-900.012814804,521,8253.19351295
4.259999999999997,9.88206684562,150.0,300.0,2.27042117957,5.97106464773,0.0,-0.884368847124,6852.40714151,8591.22377569,0.478049047426,-0.091664365929,0.0,899.771121008,900.09108472,900.39882324,-899.853770137,522,8891.82008266
4.739999999999987,-76.047132835,150.0,300.0,2.82267141472,1.20801739323,0.0,-365.337348949,18928.508723,7934.71873303,1.09568958575,0.567013951411,0.0,899.312936357,900.746951545,899.444332152,-900.033574812,523,10589.8103202
4.080000000000001,0.977468327309,150.0,300.0,2.55824637117,0.0472897816429,0.0,10.3410774394,23630.458512,16943.9474433,0.627351031452,0.0645721061014,0.0,900.293140383,899.371544528,899.679944512,-900.402692609,524,8252.27926978
5.0399999999999805,17.8156714157,-5.17707951315,144.213539852,1.56422030046,6.16813806,0.0,11.304643865,11.4085287108,65.2442514798,0.950045257667,0.143574151105,0.0,899.837258225,900.043821633,899.917096903,-899.642397656,525,11648.1740889
4.379999999999995,-46.9501873668,150.0,300.0,2.46962168113,1.13014757382,0.0,-127.7057448,44840.7330586,37740.8867926,0.77153473148,0.300754966657,0.0,899.622727092,899.745613681,899.978939787,-899.212871572,526,9310.8439467
5.0399999999999805,-72.7168747681,-12.526968885,116.773042027,2.33434392344,2.08303446832,0.0,-28.2565482297,-3.71120804552,21.9774810554,1.05401069022,0.648158297169,0.0,899.511097138,900.126740095,899.877475603,-899.763109926,527,11651.0991146
5.0399999999999805,40.5105425407,69.1120547142,209.889844838,2.38036558199,5.28742002545,0.0,33.2755309752,292.567506881,353.020357381,0.84175580439,-0.141046859088,0.0,899.792844781,900.378309735,900.282375289,-900.075187822,528,11646.2701311
4.439999999999993,-0.960046109453,150.0,300.0,2.33452067124,6.23834692261,0.0,-11.0355335411,43540.8838207,48195.7205552,0.483627696953,0.0970092681694,0.0,899.875923837,899.914537166,900.412214377,-899.903959765,529,9526.77016132
3.840000000000003,2.14171072732,150.0,256.899182196,2.42192068655,6.27007753301,0.0,0.734745059716,2196.7685744,2113.79319593,0.517715200921,-0.0448061260646,0.0,899.772910262,899.687912657,900.114724133,-899.401661981,530,7391.69776773
5.0399999999999805,26.7284186316,150.0,300.0,2.39444203248,5.82013159714,0.0,3.96297124072,2670.21732803,2735.96123149,0.660414183466,-0.166307173782,0.0,899.946876225,899.769349839,900.724686479,-900.6658768,531,11644.0982045
4.319999999999996,-46.2075825691,150.0,300.0,2.53075608604,1.30674902749,0.0,-87.1061961622,5424.15566105,4376.72640773,0.904927701019,0.376123759852,0.0,899.624920755,899.992293553,899.661235527,-900.237246735,532,9097.21735557
4.679999999999988,-52.6208647016,150.0,300.0,2.32917052326,1.57833528745,0.0,-37.9388267809,36186.4835447,40553.7216599,0.917429718235,0.472567973001,0.0,899.939620034,899.758011318,899.714839419,-900.44814838,533,10368.9746713
4.379999999999995,-17.1402009688,150.0,278.788222754,2.4582071365,0.642745366905,0.0,-25.7838688607,2342.43390021,2142.90492668,0.679227789119,0.624442589244,0.0,899.302707144,900.074511327,900.204945955,-900.293156363,534,9323.1994565
5.0399999999999805,-4.93178320743,-0.864539258282,142.956422853,1.07475499075,6.2251617751,0.0,-1.4377527751,0.880714316782,51.7905206844,0.371445138954,0.00384354778303,0.0,899.613160553,900.418289715,899.946866928,-899.997275748,535,11650.322263
4.979999999999982,57.8690965973,150.0,300.0,2.45567283376,4.37732367588,0.0,22.3700232706,29246.3379799,25190.6813534,0.905581443649,-0.647310635754,0.0,900.037671944,899.39985242,900.358452005,-899.633851923,536,11421.4265418
4.559999999999991,-27.4093721019,108.132662552,300.0,2.09380323858,1.09094717736,0.0,-38.1276396964,1230.41148158,2328.18399251,0.488396792686,0.541544172659,0.0,900.469153352,899.64551639,899.994012159,-899.800125346,537,9950.53772886
5.0399999999999805,-35.425195709,-31.2083159112,131.363281162,1.2773799762,0.648344648981,0.0,-28.4435715396,-13.2753078792,47.3713874603,1.11843174932,-0.0120171546405,0.0,900.477284669,899.864422203,899.30528397,-900.187864678,538,11648.5592205
5.0399999999999805,49.8299843888,42.2343243543,177.969513279,2.49976846538,4.8254157038,0.0,34.1421082179,116.854024176,143.894234465,1.04158918806,-0.560338337727,0.0,899.966596788,900.017661488,900.500599305,-900.8355621,539,11643.4344679
5.0399999999999805,-15.5570937676,23.8202185865,172.47223686,1.82472832906,0.687416425503,0.0,-21.9981819147,33.9907834292,136.14921351,0.773767916173,0.0457918916679,0.0,899.839867247,899.078704247,899.731023022,-899.880734355,540,11644.9011873
4.259999999999997,7.42695095773,128.761340137,300.0,2.09185531112,0.045465667587,0.0,5.24498606004,2055.83899109,3796.39719441,0.430580174708,0.264755734801,0.0,899.425874002,900.062813332,899.561318801,-899.755738166,541,8882.77670642
5.0399999999999805,-23.1116815601,20.913827011,231.877292855,1.80044119168,0.831171993859,0.0,-29.69869859,92.7915896607,513.184215371,0.527639835605,0.520908939788,0.0,899.593332412,900.521191126,899.956962353,-899.646944115,542,11644.9727487
4.379999999999995,-8.4801452189,150.0,300.0,2.39715112551,0.159220319017,0.0,14.7175412842,35498.4545751,34342.6055512,0.523616458731,-0.0817455601915,0.0,900.653943703,899.832195016,899.91552033,-900.50662403,543,9320.52504424
4.439999999999993,15.3820681995,150.0,297.212680064,2.62182057906,5.78809341809,0.0,-38.3968947913,4375.92196921,2909.66273559,0.756334781317,-0.348503914718,0.0,900.588281803,900.447647733,899.658835977,-899.570114252,544,9534.09818751
4.14,31.942717184,150.0,300.0,2.50770559223,5.44715760261,0.0,-51.6483505155,51477.6719739,39481.7869959,0.604877108648,-0.217023230851,0.0,900.152126127,899.643589546,900.180126876,-899.965151482,545,8458.23049271
5.0399999999999805,-74.3639579126,-11.5287789366,95.2316953508,1.63762038877,2.39173711917,0.0,-32.718834018,-9.82115342737,1.7693641822,1.06624765574,0.696292512807,0.0,900.060717301,900.248885859,899.896609604,-900.396750487,546,11643.4399207
4.319999999999996,0.671413701824,150.0,300.0,2.47889855735,6.25715595461,0.0,-3.3594638477,17779.3243303,14994.6006594,0.579429542104,0.112435308993,0.0,899.669585431,899.658417054,899.794917753,-899.781764797,547,9105.83240955
5.0399999999999805,-66.6696418603,21.0435649114,173.136975537,2.9146611735,1.55933088639,0.0,-35.8504082727,22.4011727065,121.515660809,1.24682633567,0.17020815988,0.0,899.81340935,899.376333572,899.702339981,-900.378305257,548,11637.9631115
3.4800000000000026,2.56402763677,150.0,188.769699433,2.83811580741,0.178791158635,0.0,17.5435991066,1849.80830025,893.545769485,0.777628417696,0.261971039422,0.0,900.225968001,900.987317486,899.906703659,-900.140033948,549,6081.71363509
4.020000000000002,-7.0364662337,150.0,287.389094421,2.56312541385,0.0987245437595,0.0,5.11046970804,3632.74453902,2821.65215722,0.682980370338,-0.152410891251,0.0,900.263574367,899.402784594,899.705093947,-899.593633682,550,8039.88832292
4.319999999999996,-24.2122311012,150.0,278.993055752,2.60500864878,0.436040937746,0.0,-14.399544912,3171.96610977,2251.81609337,0.778417335868,0.143677366869,0.0,900.615178798,900.764055369,899.942978723,-899.865802613,551,9105.97814435
4.739999999999987,54.092588817,150.0,222.510593469,3.03294782529,4.45736535127,0.0,24.6720986099,1755.84368505,396.509796647,1.36976039573,-0.379926234454,0.0,899.52522952,900.201057633,899.690651424,-900.308115609,552,10574.1106458
4.199999999999998,-15.523390346,150.0,300.0,2.49025615361,0.126354782086,0.0,31.8714979525,57015.5501122,46576.9169372,0.503893280685,-0.0156336205262,0.0,899.781285602,900.26798047,899.636117252,-899.825296511,553,8668.94457439
4.799999999999986,25.8812886383,150.0,300.0,2.37030321282,5.65528436258,0.0,-24.1958280248,10177.0274554,10542.7093836,0.634380749061,-0.275634464011,0.0,900.170253521,899.386257909,900.481782634,-899.918894253,554,10775.0068018
5.0399999999999805,-43.5871470478,150.0,300.0,2.41718604263,1.99785790353,0.0,46.3625862592,5521.5576834,5539.07053363,0.981873852092,0.556357686052,0.0,900.177725202,899.147795214,900.33704382,-899.956702951,555,11642.0061363
5.0399999999999805,-18.0303168287,3.23686213406,140.287418185,1.59701778706,1.39735276468,0.0,-25.4709388427,3.25267931919,50.826789721,0.977171401834,0.754845381762,0.0,899.98268211,900.061740095,899.815596888,-899.922173951,556,11649.9377034
4.559999999999991,-20.8477466845,106.30358801,300.0,1.88428072318,0.552116819101,0.0,-27.5831655799,2443.33287823,8054.35995982,0.413789089983,0.0704501652929,0.0,899.830720887,899.547749167,900.070678829,-899.970771784,557,9941.34265481
4.6199999999999894,24.8261961989,150.0,235.719945002,2.66557487477,5.64849858912,0.0,1.1605532332,1545.15655159,981.298192115,0.86982196266,-0.225495058558,0.0,900.313494103,900.555432884,900.049717526,-900.596617653,558,10169.5983656
4.739999999999987,-20.1883019075,150.0,300.0,2.07505821738,0.421568090415,0.0,-13.2384804608,26941.6224797,50583.5797169,0.420503021392,0.171779698052,0.0,899.841850024,900.293263935,900.088874378,-899.994379049,559,10579.6693756
4.679999999999988,15.1570844492,150.0,300.0,2.30914907964,5.95179677448,0.0,-10.4459478111,5173.93717061,6200.06054067,0.657373474704,-0.00656838133869,0.0,900.244642311,900.220544075,900.140029471,-900.482993241,560,10381.645336
4.259999999999997,-3.01819708157,150.0,300.0,2.16149250225,5.96168646571,0.0,-23.1128730783,20196.1214686,31515.0490743,0.496316968427,-0.240353459306,0.0,900.199766108,900.324445598,899.871478133,-899.867074729,561,8882.57129694
5.0399999999999805,-6.13286821962,25.3284540483,158.109295335,1.6969114784,6.04404703633,0.0,1.83686513638,27.3989532658,91.5725059999,0.725891408656,-0.0839143455988,0.0,899.243635983,900.190894672,899.873642086,-900.239736561,562,11648.3759578
4.199999999999998,-27.0561163137,150.0,292.730737587,2.47916236068,0.849893272639,0.0,-53.6424509924,2938.22797165,2632.23621281,0.879466217034,0.44965824557,0.0,899.706825913,900.0913607,899.414292104,-900.384857655,563,8675.5020467
5.0399999999999805,9.71031174095,16.6063338945,146.989696611,1.70843255138,0.514992801867,0.0,-4.7559022184,24.1904601174,67.2437679562,0.905447247867,0.408452897445,0.0,900.158542386,899.475317869,899.642131424,-900.547611283,564,11644.076162
4.559999999999991,14.7531572634,150.0,300.0,2.38129484805,5.92270781995,0.0,-30.3624864958,15644.7472162,15807.0371734,0.595207976109,-0.121420013399,0.0,900.00686396,898.979286567,899.923668512,-900.229876637,565,9959.50812673
4.319999999999996,-34.5505116273,150.0,286.877130071,2.40726372391,0.953053943444,0.0,-59.5593732401,2263.53118216,2303.44781765,0.685094210457,0.257807179658,0.0,900.38363157,899.534956781,900.939739759,-900.280095887,566,9093.94342431
5.0399999999999805,-2.41994517592,21.7887905238,152.530161055,1.82036321893,0.0287765262696,0.0,-0.12055388824,32.0603953462,79.4721564354,0.926275411724,0.0173767124655,0.0,899.632437409,899.170504973,899.97036178,-899.775715603,567,11647.163476
4.020000000000002,4.62156437275,150.0,300.0,2.34988105292,6.04220136432,0.0,-1.84494429349,8319.65356885,8870.78645932,0.49843082819,-0.12488888311,0.0,900.263151499,900.144952317,900.033666301,-899.764154306,568,8040.20064647
5.0399999999999805,11.1780660167,43.335486453,167.598166916,2.01653426952,6.10453847083,0.0,9.85707395946,62.8089931735,124.305541336,0.836803664885,0.0036578087272,0.0,900.026026227,899.73257686,900.671910067,-900.197888838,569,11639.9907365
4.259999999999997,-13.5589877153,150.0,300.0,2.18584612918,0.496162533658,0.0,-16.7291883256,3456.87192092,5223.84165859,0.530718318873,0.309451872703,0.0,899.697546017,899.968912765,900.650092002,-900.232374863,570,8884.10959449
4.679999999999988,-51.7494759066,126.291077858,300.0,2.41093443863,2.0241316282,0.0,10.1132600996,1807.54074995,1933.56146706,0.916828144013,0.441081659174,0.0,900.651273011,900.306849787,899.923466007,-900.264043665,571,10359.8910637
4.319999999999996,-27.4311948708,150.0,300.0,2.38253502723,0.571346790077,0.0,15.0600016113,103582.549933,102587.346727,0.490834526742,0.257827860602,0.0,900.10279434,900.579472411,900.01432767,-899.810166133,572,9098.66605107
5.0399999999999805,-44.051861557,150.0,300.0,2.31712936498,1.68691520206,0.0,-8.02049650062,11507.4537909,13689.1435273,1.00054864384,0.460821279172,0.0,899.990918351,899.479198508,899.892829003,-899.798735651,573,11633.1701968
4.499999999999992,17.7278687418,150.0,300.0,2.64175988357,5.79199489987,0.0,-104.446550186,16739.3342237,10119.1868136,0.697641152702,-0.377932023047,0.0,900.298258063,900.055596746,899.548656064,-900.142957711,574,9743.83828878
4.439999999999993,1.5234475735,150.0,300.0,2.21190404639,0.328623778652,0.0,25.5118902948,34809.3899543,48544.1486798,0.449970578629,0.322364839035,0.0,899.860298826,899.757398946,899.537366883,-899.927139253,575,9510.73724002
4.799999999999986,-20.5082277975,150.0,300.0,2.304000308,0.114570876889,0.0,-2.19688662726,9011.1718097,10864.8195605,0.682022211232,-0.089266182923,0.0,900.594012291,900.108205104,899.717587206,-901.129964309,576,10797.8249987
5.0399999999999805,42.0450064219,47.9991597108,208.661741594,2.51351559075,4.86987152337,0.0,34.5908402752,244.4802131,269.561637498,1.10363924968,-0.296837757388,0.0,899.732861755,900.308453135,900.122351332,-899.672749215,577,11643.8761381
4.559999999999991,16.1797929125,150.0,273.27549995,2.6145760673,6.00764356587,0.0,-17.1848130521,2587.06271795,1871.92853218,0.842318171769,0.168150547209,0.0,899.798294696,899.992041505,899.740938208,-900.247953511,578,9955.9574933
4.739999999999987,-15.6820117154,148.005903519,300.0,2.11976950573,6.09095505522,0.0,-12.0516958005,2651.63150228,4642.27552739,0.492586399745,-0.47433013863,0.0,900.181720166,900.00045128,900.233133769,-899.784883203,579,10580.3990826
4.799999999999986,-19.2398691406,147.659595772,300.0,2.10331488264,0.0104387408206,0.0,-12.8104656039,2477.81303593,4457.54801145,0.445596413836,-0.220369206626,0.0,899.756457377,899.776668924,900.483358781,-899.958121101,580,10796.0583015
4.679999999999988,42.5815460105,112.658786845,300.0,2.27196118086,4.94097994108,0.0,33.9234036375,1621.94145801,2129.17662848,0.704356651537,-0.453989838311,0.0,900.016665844,900.414763145,900.589995692,-899.805593048,581,10376.8493008
5.0399999999999805,-5.34169505439,49.5291771551,223.147340301,1.96031486669,0.076067940959,0.0,-5.1096852857,154.632532343,429.609215198,0.580907365949,-0.0438429070614,0.0,900.704966721,900.399926734,900.012708948,-899.418767123,582,11630.972135
5.0399999999999805,40.1052474602,19.3340659039,193.530941541,1.73892518416,4.33300414604,0.0,30.7106737596,21.7165703891,217.072789325,0.509101432041,-0.670378595811,0.0,900.32054762,899.952451099,899.955697672,-899.860399073,583,11641.2292404
3.660000000000003,9.9662182765,150.0,239.211373883,2.44745483061,6.04851255604,0.0,2.65449727338,1878.13439172,1762.08140257,0.709106793786,-0.384790061835,0.0,899.645219456,899.702782263,899.775725512,-900.41002991,584,6734.83704368
4.559999999999991,11.7330733067,150.0,300.0,2.33791698574,5.66316490125,0.0,-50.7663977153,15391.6402303,17025.3261893,0.766152469316,-0.361920077895,0.0,900.053020458,900.013383686,899.497851687,-900.63558403,585,9947.38901338
4.499999999999992,25.4569383769,150.0,300.0,2.26215013237,5.58883956248,0.0,-8.11828339856,20697.4618694,25965.8141803,0.498284890285,-0.284433781505,0.0,900.812545971,899.538544466,900.276795011,-899.81846137,586,9725.7140974
4.799999999999986,-8.73806089374,150.0,300.0,2.19705692735,0.420726387418,0.0,-11.2989962918,3308.75896589,5007.66336615,0.688538404902,-0.000720915644548,0.0,900.37209154,899.16693794,899.867038321,-900.551255081,587,10791.3624607
5.0399999999999805,23.4311365658,46.316206989,200.740054441,1.99967999254,5.90072203879,0.0,16.8433823496,122.765171975,295.110620079,0.705092455746,-0.227539740101,0.0,900.188926678,899.424235108,899.687645429,-900.505114009,588,11646.0545926
5.0399999999999805,-12.276256304,129.780126229,300.0,2.18792367499,0.00901593606009,0.0,-7.5331222464,2879.81678037,4519.13590346,0.651240661934,-0.167337496695,0.0,899.668696392,899.886835755,899.438603732,-899.805532043,589,11648.0820771
4.319999999999996,33.9899306988,150.0,288.048767846,2.56278155691,5.50407225573,0.0,-5.4232639335,3353.47810283,2485.02875222,0.862103944002,-0.379307311319,0.0,900.336774347,899.765428081,899.353375892,-899.56237025,590,9097.97605481
4.439999999999993,-12.425655418,150.0,300.0,2.23912570958,0.468925246505,0.0,-12.6090170932,8142.81792505,10868.8329853,0.534904461434,0.197229734756,0.0,899.933523471,899.841121311,899.815381352,-899.834447494,591,9528.38068618
5.0399999999999805,48.6102342986,102.873165414,300.0,1.97454587521,5.44740762881,0.0,-5.35533085084,4051.56193706,10498.7840573,0.787329291645,0.284384327003,0.0,900.433895095,899.656583959,900.116932232,-900.231566146,592,11609.0510224
3.660000000000003,13.5029501558,150.0,242.726130161,2.59741735024,5.97582889233,0.0,2.40428956703,3269.03529919,2196.32570073,0.541393675811,-0.0565032800412,0.0,900.091165926,899.472154751,899.997102787,-899.16199588,593,6744.19652184
4.14,6.91242287155,150.0,271.338056749,2.50846036363,6.15952120368,0.0,-3.32427351622,2465.15533239,2136.49081259,0.734986074169,0.00453468565064,0.0,900.287267775,899.883105699,899.74780571,-899.861340622,594,8466.08212601
4.319999999999996,-58.294853729,150.0,300.0,3.10538245399,1.57926714481,0.0,-72.8954868268,4492.34101279,3757.04931821,1.33207741636,0.436919643335,0.0,899.781591566,899.539860863,900.065052701,-900.599223645,595,9093.71089169
4.6199999999999894,38.4801981174,150.0,300.0,2.22670159107,4.80969902722,0.0,29.9101276569,13592.4332945,18695.060087,0.872557261721,-0.432459582837,0.0,899.956237227,899.532854722,900.42104176,-900.461640814,596,10157.0042096
4.14,8.52401341844,150.0,300.0,2.34759872139,0.389055261878,0.0,7.98875038987,2685.5782064,3005.78338119,0.587823891629,0.584231990519,0.0,899.911473562,900.150921113,900.250671608,-899.690764802,597,8451.80424863
5.0399999999999805,-8.70434520707,4.63516727798,137.78738946,1.52002582674,0.853287879858,0.0,-18.1756564694,8.19472709353,48.0407972824,1.07193652338,0.367207527074,0.0,900.15253986,900.400597427,900.247912365,-900.979426954,598,11648.9576954
5.0399999999999805,17.5201702747,-11.8649688114,139.148108135,1.1503839552,5.64541689773,0.0,16.5700459468,-4.29177000071,48.8308441557,0.658713473279,-0.0840445090578,0.0,899.726360268,900.296417552,900.916875444,-899.943828443,599,11647.4172489
5.0399999999999805,40.5648904718,127.561761717,239.762954369,2.61705867674,5.1535682929,0.0,29.1208136514,1064.6521638,749.929013739,0.92323399347,-0.515508898032,0.0,900.058824659,900.445352478,899.822322153,-899.374939485,600,11640.792207
5.0399999999999805,-23.5497313948,46.0656757537,184.09098451,2.22597916387,0.0945318433681,0.0,-14.1446281646,130.739051082,203.569020598,0.909866492122,-0.0643547450089,0.0,899.792831948,900.398115331,900.209492157,-900.412628555,601,11649.3200448
4.379999999999995,-1.34276895623,150.0,245.429159708,2.6300816697,0.175367405156,0.0,5.7296810786,1960.18643942,1382.62628244,0.733270364564,0.0521112840779,0.0,899.521003697,899.447964667,900.398520074,-899.626777905,602,9322.43317198
5.0399999999999805,-3.39239093506,27.2331886258,136.121905282,1.44944474266,6.02112250452,0.0,0.933174971932,19.4345527671,40.7281361549,0.626654497918,-0.225217032963,0.0,899.954545801,899.88111499,900.074807296,-899.494507576,603,11636.646603
4.080000000000001,-23.0277271076,150.0,300.0,2.33618518449,0.470110745037,0.0,-25.0731364799,8588.35562862,9405.03488859,0.473095052286,0.181980078491,0.0,900.143512967,900.450146523,900.582393084,-899.555155177,604,8236.14739967
4.080000000000001,-14.7321738225,150.0,274.476617044,2.45924148639,0.275455761547,0.0,-10.1180068636,2402.86867442,2233.80294762,0.644924859173,-0.0108879187767,0.0,900.07220536,900.391502567,900.943034645,-900.02377094,605,8244.5828941
5.0399999999999805,25.4595161136,23.4958111175,168.420036898,1.85549794609,0.20279597479,0.0,5.35098775575,44.4855821784,127.941478282,0.782069244401,0.192139756244,0.0,900.427450641,899.951612388,900.39260448,-900.220283805,606,11647.6215811
4.979999999999982,-136.145067536,91.9543373583,300.0,3.28943783314,1.44771077111,0.0,-2129.13513952,1807.34267043,15761.5564459,1.20883465451,0.272537323683,0.0,899.24924779,900.011849166,900.469290357,-900.262439002,607,11427.3877432
4.439999999999993,-58.8899467951,150.0,300.0,2.51033574032,1.49167383002,0.0,-62.2876239622,9868.08199342,8018.41491692,0.828668696495,0.364541202592,0.0,900.046961944,899.877784361,899.857452965,-900.16686578,608,9526.76384128
5.0399999999999805,22.0774471376,27.1556942912,135.522533799,1.66797633005,6.14438885946,0.0,12.1785416164,23.9679135814,44.9597981035,0.796998808742,0.329653916128,0.0,899.308660416,900.220100985,899.384335663,-899.923410857,609,11646.1264523
4.559999999999991,26.0763335736,150.0,300.0,2.22500404365,5.89751480581,0.0,-18.634985089,24544.6751031,33477.8676848,0.568189435815,-0.206986911171,0.0,900.643652696,899.887767047,899.26386155,-900.14686442,610,9952.61319261
3.960000000000003,-10.5974240789,150.0,300.0,2.54313435147,0.580917924838,0.0,2.24949811241,8132.21116643,6105.43794369,0.729024998442,0.338349153855,0.0,899.93099253,899.727969003,900.234687653,-900.178753592,611,7813.13158602
4.020000000000002,36.2906075553,150.0,300.0,2.39976689623,5.21087349899,0.0,-40.2162883279,155522.830297,146750.725837,0.538584752437,-0.353218804979,0.0,899.855569738,900.302052268,900.126152444,-900.250748556,612,8021.97455968
5.0399999999999805,-36.804347061,150.0,300.0,2.56047263297,0.600559693609,0.0,17.9279668389,54087.2840941,38015.6642368,0.629595036594,0.0963171266146,0.0,900.200939153,899.978732038,899.545107223,-899.715037551,613,11649.2236846
4.199999999999998,-22.412631757,150.0,267.515213386,2.5099153106,6.07717383329,0.0,-21.2758562353,2372.26204596,2037.80526273,0.736356881067,-0.245602099806,0.0,900.177074427,899.912175534,899.69766432,-900.277223137,614,8682.04521329
5.0399999999999805,-47.9349291384,11.5884183823,119.17740731,0.997708855244,0.712552837918,0.0,-24.8389627845,6.0914242782,20.0835234516,0.545578662588,-0.151435925135,0.0,900.182813087,899.986190468,899.758248436,-899.932613022,615,11643.4187556
4.439999999999993,-8.34021020239,150.0,300.0,2.45697406423,0.258346507298,0.0,17.0390557266,20097.1878705,17406.2260621,0.479388166832,0.0197793411916,0.0,899.848874717,900.47013842,900.235280482,-899.118621958,616,9533.08273128
4.199999999999998,9.99153998027,150.0,300.0,2.48695161439,5.87476284227,0.0,-23.1335496454,4332.48341028,3745.83100315,0.773192462536,-0.250214870101,0.0,899.627323593,899.890535829,899.170458485,-900.124371094,617,8689.85066918
4.679999999999988,19.9463180789,150.0,300.0,2.52666292446,5.59540604082,0.0,-113.815368229,36247.9241954,27205.4915962,0.663294984747,-0.251445961764,0.0,900.280728756,899.912138572,900.52746815,-900.274472634,618,10374.1406476
5.0399999999999805,-9.64417285161,-20.5920396675,133.369295297,0.944545121348,0.511529680932,0.0,-11.5014039484,-8.2697664925,42.6661578895,0.813622507525,0.162101536073,0.0,900.277885324,899.974529097,900.247802272,-899.9650814,619,11649.5308421
5.0399999999999805,5.13880909931,55.4457638695,237.281389946,2.09461386308,0.241490348531,0.0,-6.43092826757,322.808050484,645.19182169,0.617008699314,0.0496220209433,0.0,899.850683221,900.371053199,900.368369163,-900.032817814,620,11647.6181818
4.259999999999997,-62.5821814292,150.0,300.0,2.45287813081,0.802931024879,0.0,-119.400698767,27490.280645,23761.6205143,0.597659458183,0.111133975056,0.0,900.271919773,900.374427701,899.762766185,-899.931737428,621,8888.10859085
5.0399999999999805,-72.2284918449,46.3139126759,236.821037201,2.49401382628,0.892139325442,0.0,-132.443044834,335.806948177,493.888607678,0.804182654739,0.0149079771852,0.0,899.971942049,899.930176301,900.599782708,-899.513670539,622,11646.0155977
4.679999999999988,35.9975137153,150.0,300.0,2.18304966495,5.57321311323,0.0,9.61770224913,8154.8734121,12165.3345478,0.503397937831,-0.217847164849,0.0,899.64806601,899.997697853,900.154477029,-899.512419654,623,10371.2236077
